gene_symbol,gene_id_base,cohort,hpa_liver_ntpm,rna_liver_primary,hpa_log10,ag_log10
FGFRL1,ENSG00000127418,,50.3,0.0242546741739486,1.7024305364455252,-1.6134176762093424
TMEM175,ENSG00000127419,,34.4,0.0247225343091123,1.5378190950732742,-1.605153880360452
AUNIP,ENSG00000127423,,0.5,0.0101215895655622,-0.2218487496163564,-1.990481561552388
PIN1,ENSG00000127445,,60.9,0.0605054985560209,1.7853298350107671,-1.21748797180389
FBXL12,ENSG00000127452,,22.0,0.5217610538405577,1.3443922736851108,-0.2824451130569093
EMC1,ENSG00000127463,,12.7,0.0455029462425746,1.1072099696478683,-1.341007098222441
PLA2G5,ENSG00000127472,,1.3,0.009803501812605,0.146128035678238,-2.0042112145960105
UBR4,ENSG00000127481,,80.0,0.2106014389321574,1.9036325160842376,-0.6763324984775101
HP1BP3,ENSG00000127483,,60.7,0.4600055697440386,1.783903579272735,-0.3371425094118814
ADGRE2,ENSG00000127507,,1.8,0.0040175921877542,0.278753600952829,-2.385356668737501
SIN3B,ENSG00000127511,,19.1,0.0612546798289641,1.2833012287035497,-1.2121523058565888
OR7A10,ENSG00000127515,,0.0,5.172168159250477e-06,-1.0,-3.978099172863315
SLC35E1,ENSG00000127526,,10.6,0.0766893218360741,1.0293837776852095,-1.1146991678603273
EPS15L1,ENSG00000127527,,17.4,0.0700483251430387,1.2430380486862944,-1.153982693699337
KLF2,ENSG00000127528,,12.3,0.037346079031719,1.0934216851622351,-1.4265936504354833
OR7C2,ENSG00000127529,,0.0,9.055786011075612e-06,-1.0,-3.962351287755878
OR7C1,ENSG00000127530,,0.1,0.0002553263108233,-0.6989700043360187,-3.4493726331458845
F2RL3,ENSG00000127533,,0.5,0.2057507748469693,-0.2218487496163564,-0.6864474939269773
UQCR11,ENSG00000127540,,123.0,0.3738726793162137,2.090258052931316,-0.4271601241514137
GFER,ENSG00000127554,,42.8,0.2788830926932166,1.6324572921847242,-0.55442211562437
SYNGR3,ENSG00000127561,,0.2,0.0019770204032455,-0.5228787452803375,-2.6825592372283045
PKMYT1,ENSG00000127564,,1.6,0.1186342850174793,0.2304489213782739,-0.9254238586026844
WFIKKN1,ENSG00000127578,,0.9,0.0688146583976164,0.0,-1.161688392256261
WDR24,ENSG00000127580,,10.7,0.0782540962292454,1.0334237554869496,-1.1059382943676157
FBXL16,ENSG00000127585,,0.2,0.002170854569798,-0.5228787452803375,-2.643810678002467
CHTF18,ENSG00000127586,,2.4,0.0943652340950026,0.3979400086720376,-1.0247279948634729
GNG13,ENSG00000127588,,0.0,0.0001869094125491,-1.0,-3.5422552037544195
MACF1,ENSG00000127603,,39.6,0.1950009148125647,1.5987905067631152,-0.709740694228663
SMARCA4,ENSG00000127616,,13.4,0.1470428756959218,1.130333768495006,-0.8322607605494228
KDM4B,ENSG00000127663,,20.1,0.0656642434023497,1.305351369446624,-1.1820101719465936
TICAM1,ENSG00000127666,,19.2,0.0121825077652988,1.285557309007774,-1.910712952621567
METTL25,ENSG00000127720,,2.3,0.0993357060462705,0.380211241711606,-1.002457638194595
IL17B,ENSG00000127743,,0.0,8.508154541554475e-05,-1.0,-3.7326368828341177
EMC6,ENSG00000127774,,71.9,0.4586463556541538,1.8573324964312683,-0.3384273728228577
OR1E2,ENSG00000127780,,0.0,3.394381719885255e-05,-1.0,-3.8730773284790128
METTL16,ENSG00000127804,,3.5,0.0138795286993643,0.5563025007672873,-1.854507469986308
TUBA4A,ENSG00000127824,,28.9,0.253185099366803,1.462397997898956,-0.5963903587807948
VIL1,ENSG00000127831,,29.3,0.130679494051658,1.4683473304121573,-0.8834603471307566
AAMP,ENSG00000127837,,77.2,0.9937523801575242,1.888179493918325,-0.0026781178602632
PNKD,ENSG00000127838,,100.3,0.2875205134608408,2.0017337128090005,-0.5411801427497116
TNFRSF19,ENSG00000127863,,1.0,0.0088624300921369,0.041392685158225,-2.0475742188519086
RNF6,ENSG00000127870,,15.5,0.0759575889485131,1.1931245983544616,-1.1188574459892928
ECHS1,ENSG00000127884,,1285.7,0.2345751647472861,3.1091734214254725,-0.6295328685774272
ZNF835,ENSG00000127903,,0.2,0.0027191655212672,-0.5228787452803375,-2.5498794247092222
AKAP9,ENSG00000127914,,26.0,0.1001661922855595,1.416640507338281,-0.9988454775366056
GNG11,ENSG00000127920,,11.3,0.1931977893573729,1.0569048513364727,-0.7137731127349457
SEM1,ENSG00000127922,top500,408.8,0.3404991407524106,2.611617110554336,-0.4677564519898516
GNGT1,ENSG00000127928,,0.0,0.000476782164315,-1.0,-3.238988177656412
HIP1,ENSG00000127946,,8.7,0.0181352580297209,0.9444826721501686,-1.7390880870202785
PTPN12,ENSG00000127947,,28.9,0.1941958289339891,1.462397997898956,-0.7115365225623175
POR,ENSG00000127948,,292.8,1.9184330199188484,2.4667193716815987,0.2829692782516361
FGL2,ENSG00000127951,,40.7,0.1291747629086315,1.61066016308988,-0.8884862500561245
STYXL1,ENSG00000127952,,18.1,0.1395687930579844,1.260071387985075,-0.8549006197749482
STEAP4,ENSG00000127954,,22.7,0.0214859056816071,1.3579348470004535,-1.6658297248964018
GNAI1,ENSG00000127955,,6.1,0.076513095720603,0.7923916894982538,-1.115696988682225
PEX1,ENSG00000127980,,12.2,0.0409241143540264,1.0899051114393978,-1.3869607859070694
MTERF1,ENSG00000127989,,10.5,0.0184571506280292,1.0253058652647702,-1.7314887070785157
SGCE,ENSG00000127990,,13.4,0.1084221925083363,1.130333768495006,-0.9644814406323988
RBM48,ENSG00000127993,,5.7,0.0428444766574505,0.7634279935629372,-1.367092685416987
CASD1,ENSG00000127995,,8.4,0.0348253137526666,0.9294189257142929,-1.4568596836979686
ZNF780B,ENSG00000128000,,4.1,0.018848803314896,0.6232492903979003,-1.7224182120889322
LRFN1,ENSG00000128011,,0.8,0.0003424124075458,-0.0457574905606751,-3.354172701655634
ZFP36,ENSG00000128016,top500,441.0,0.685714324951013,2.6445370577784075,-0.1637934477976204
SRD5A3,ENSG00000128039,,11.8,0.0753650032011688,1.0755469613925308,-1.122254405196124
SPINK2,ENSG00000128040,,0.1,0.0010459352493282,-0.6989700043360187,-2.940839921333661
RASL11B,ENSG00000128045,,0.6,0.0050748348221186,-0.1549019599857432,-2.286103508090812
PAICS,ENSG00000128050,,102.5,0.0523619506103708,2.0111473607757975,-1.280155565755363
KDR,ENSG00000128052,,8.6,0.0297804754951322,0.9395192526186184,-1.5246124957699925
PPAT,ENSG00000128059,,5.7,0.0538182436878617,0.7634279935629372,-1.2682642627838068
TUBGCP6,ENSG00000128159,,12.5,0.3664364327314167,1.100370545117563,-0.4358828511788415
ADM2,ENSG00000128165,,3.3,0.0598163786568273,0.5314789170422551,-1.2224544432539148
DGCR6L,ENSG00000128185,,148.5,0.1723390577874949,2.1720188094245563,-0.7633643588105509
DGCR8,ENSG00000128191,middle500,5.5,0.0429522827826872,0.7481880270062004,-1.366003815786628
ASPHD2,ENSG00000128203,,0.3,0.0004779391262827,-0.3979400086720376,-3.2381179029493055
VPREB3,ENSG00000128218,,2.0,0.0303626585968095,0.3222192947339193,-1.5162321967472303
SDF2L1,ENSG00000128228,,167.9,0.6165154972573395,2.225309281725863,-0.2099855644477039
GAL3ST1,ENSG00000128242,,4.0,0.0341556871134986,0.6127838567197355,-1.4652673168146295
YWHAH,ENSG00000128245,,57.4,0.155649726828772,1.7596678446896306,-0.8075727063821858
RFPL1,ENSG00000128250,,1.0,0.0002211728856795,0.041392685158225,-3.493261126210369
RFPL2,ENSG00000128253,,0.1,0.0017409230171417,-0.6989700043360187,-2.734964372239928
GNAZ,ENSG00000128266,,0.5,0.0014313356328406,-0.2218487496163564,-2.8149296117083473
MGAT3,ENSG00000128268,,0.2,0.0150309464321071,-0.5228787452803375,-1.8201339062539788
ADORA2A,ENSG00000128271,,13.8,0.0900021169837749,1.1430148002540952,-1.0452650049857442
ATF4,ENSG00000128272,top500,485.7,2.478274183472742,2.6864575104691117,0.3941668765151446
A4GALT,ENSG00000128274,,4.0,0.0567472445252715,0.6127838567197355,-1.2452905813979138
RFPL3,ENSG00000128276,,0.0,4.835125692961544e-05,-1.0,-3.828708769702491
CDC42EP1,ENSG00000128283,,126.6,0.1926951263384511,2.1027766148834415,-0.7149039488101067
APOL3,ENSG00000128284,,67.0,0.0453005111682795,1.826722520168992,-1.3429392573562582
MCHR1,ENSG00000128285,,1.8,0.014453705018792,0.278753600952829,-1.8370264318062928
TPST2,ENSG00000128294,,69.9,0.8066335047005436,1.845098040014257,-0.0932699058630349
BAIAP2L2,ENSG00000128298,,3.2,0.1202638948955883,0.5185139398778875,-0.9195037672239738
MPST,ENSG00000128309,top500,370.6,2.296825426415206,2.569022586029564,0.3611468953160039
GALR3,ENSG00000128310,,0.2,0.002335828720982,-0.5228787452803375,-2.6133532530455614
TST,ENSG00000128311,top500,555.5,1.5355722627820627,2.744762237065578,0.186298540140533
APOL5,ENSG00000128313,,0.4,6.454542858381325e-05,-0.3010299956639812,-3.7837141788111306
IGLL1,ENSG00000128322,,0.0,0.0169774195675769,-1.0,-1.7675777514588156
APOL2,ENSG00000128335,,61.1,0.0856862391942734,1.7867514221455612,-1.06658237090755
RAC2,ENSG00000128340,,18.0,0.0266832743737684,1.2576785748691846,-1.5721363296567106
LIF,ENSG00000128342,,4.4,0.0021659216810879,0.6532125137753437,-2.644755105090082
C22ORF23,ENSG00000128346,,0.4,0.0463955837065083,-0.3010299956639812,-1.3325882957762496
APOBEC3A,ENSG00000128383,,2.0,0.0084826863627428,0.3222192947339193,-2.06637675761592
APOBEC3F,ENSG00000128394,,2.7,0.0115429175393656,0.4471580313422192,-1.9339381784078236
RIBC2,ENSG00000128408,,0.0,0.0021259933111679,-1.0,-2.652476145000069
KRT17,ENSG00000128422,,0.9,0.0020629311211259,0.0,-2.6649573105152498
EMC4,ENSG00000128463,,85.1,0.3072998134591108,1.9304395947667,-0.5122964003811774
RNF112,ENSG00000128482,,0.9,0.0017332198380887,0.0,-2.736785451707724
SPECC1,ENSG00000128487,,1.1,0.1074590781542357,0.0791812460476248,-0.9683529285967856
CPA4,ENSG00000128510,,0.1,9.147136513633026e-05,-0.6989700043360187,-3.717896166307082
DOCK4,ENSG00000128512,,9.1,0.0576407632973891,0.9637878273455552,-1.2385174793113245
POT1,ENSG00000128513,,9.3,0.0288732819185183,0.9731278535996988,-1.5380023077519258
TAS2R16,ENSG00000128519,,0.0,1.0764068691661275e-06,-1.0,-3.995350205064648
ATP6V1F,ENSG00000128524,,84.5,0.3624030020108752,1.9273703630390235,-0.4406883925375136
LSM8,ENSG00000128534,,13.5,0.1451426199348521,1.1335389083702174,-0.8379059257396814
CDHR3,ENSG00000128536,,1.9,0.00317319801308,0.3010299956639812,-2.485027721124394
PRKRIP1,ENSG00000128563,,11.6,0.0769031572012189,1.0681858617461617,-1.1134914679839087
VGF,ENSG00000128564,,0.0,0.000137675814994,-1.0,-3.6240150082130342
PODXL,ENSG00000128567,,2.8,0.0148832432419922,0.4623979978989561,-1.8243941699712125
FOXP2,ENSG00000128573,,2.5,0.0122032631156042,0.414973347970818,-1.9099796881416684
STRIP2,ENSG00000128578,,0.4,0.0105012177265673,-0.3010299956639812,-1.974644245909404
IFT22,ENSG00000128581,middle500,5.4,0.0137690089358175,0.7403626894942439,-1.85795457202576
MKLN1,ENSG00000128585,,13.7,0.0601325457487207,1.1398790864012365,-1.220168780839763
DNAJB9,ENSG00000128590,,97.0,0.1390577188188569,1.987219229908005,-0.8564926991577256
FLNC,ENSG00000128591,,1.0,0.0242993926272816,0.041392685158225,-1.612620984395006
LRRC4,ENSG00000128594,,1.7,0.0403126691476827,0.255272505103306,-1.393482464632129
CALU,ENSG00000128595,,73.4,0.2207912375586714,1.866287339084195,-0.655821511631485
CCDC136,ENSG00000128596,,0.3,0.0109161666400391,-0.3979400086720376,-1.9579695031884905
SMO,ENSG00000128602,,22.4,0.0194898761034826,1.3521825181113625,-1.707968310699699
IRF5,ENSG00000128604,,3.5,0.0153746470400234,0.5563025007672873,-1.810379247982696
LRRC17,ENSG00000128606,,3.2,0.0193261354801645,0.5185139398778875,-1.7116135867686244
KLHDC10,ENSG00000128607,,21.7,0.0226263780248674,1.3384564936046048,-1.6434697736526944
NDUFA5,ENSG00000128609,,107.3,0.0789515271719716,2.0310042813635367,-1.102089735650132
FEZF1,ENSG00000128610,,0.0,0.0001552928303352,-1.0,-3.5929613817863593
OPN1SW,ENSG00000128617,,0.0,0.0013151344432986,-1.0,-2.849202298507832
MRPS12,ENSG00000128626,,73.1,0.6393841229133254,1.864511081058392,-0.1941702336978046
MYO1B,ENSG00000128641,,238.9,0.1155836303502452,2.3783979009481375,-0.936728090931808
HOXD1,ENSG00000128645,,0.0,0.0075509831589266,-1.0,-2.116282753988634
HOXD3,ENSG00000128652,,0.0,0.0007596383834792,-1.0,-3.065684201183096
MTX2,ENSG00000128654,,28.7,0.1109954432583013,1.4593924877592308,-0.954303753915656
PDE11A,ENSG00000128655,,5.9,0.0531867113990763,0.7781512503836436,-1.2733810815099782
CHN1,ENSG00000128656,,1.9,0.0056788514496338,0.3010299956639812,-2.2381584693047745
GAD1,ENSG00000128683,,0.1,0.0002638299407184,-0.6989700043360187,-3.4391015643331784
OSGEPL1,ENSG00000128694,,7.4,0.0343823996393082,0.8750612633917001,-1.4624025191278494
ORMDL1,ENSG00000128699,,45.0,0.2762165802642888,1.6541765418779606,-0.5585930546374274
HAT1,ENSG00000128708,,28.2,0.01914338101229,1.4517864355242902,-1.7157186211765765
HOXD9,ENSG00000128709,,0.1,0.0005144954154782,-0.6989700043360187,-3.211481352875081
HOXD10,ENSG00000128710,,0.0,0.0001242673566894,-1.0,-3.6492339356964334
HOXD11,ENSG00000128713,,0.0,5.741871121745843e-05,-1.0,-3.802943647481891
HOXD13,ENSG00000128714,,0.0,3.33419336788122e-05,-1.0,-3.8750332511757417
HERC2,ENSG00000128731,,1.7,0.0473293864552223,0.255272505103306,-1.3239524933290436
SNRPN,ENSG00000128739,,65.4,0.0521215618928886,1.816241299991783,-1.282150143020183
PSMG2,ENSG00000128789,,61.4,0.0709301497671471,1.7888751157754168,-1.1485572696165978
TWSG1,ENSG00000128791,,9.3,0.0121371675396676,0.9731278535996988,-1.912319093975252
ARHGAP22,ENSG00000128805,,0.8,0.0174163152980256,-0.0457574905606751,-1.7565572460010208
WDFY4,ENSG00000128815,,1.2,0.0045721449836509,0.1139433523068367,-2.3304836888788367
EIF2AK4,ENSG00000128829,,20.3,0.0623280748390986,1.3096301674258988,-1.2046200576627804
MYO5C,ENSG00000128833,,3.1,0.0091768488229668,0.505149978319906,-2.0325995206781844
CGNL1,ENSG00000128849,,33.7,0.0229324061910868,1.5289167002776547,-1.637660689003886
TMOD2,ENSG00000128872,,1.2,0.004049301136814,0.1139433523068367,-2.382025044970803
TTBK2,ENSG00000128881,,2.6,0.0198955112400406,0.4313637641589873,-1.6990674874599343
ELL3,ENSG00000128886,,0.7,0.0381204878647101,-0.0969100130080564,-1.4177037737017475
CCDC32,ENSG00000128891,,12.5,0.0145210856267716,1.100370545117563,-1.8350203794840447
INO80,ENSG00000128908,middle500,5.2,0.0242586043298413,0.724275869600789,-1.6133475990117754
ICE2,ENSG00000128915,,6.6,0.0482081526669049,0.8260748027008263,-1.3159795698806755
DLL4,ENSG00000128917,,3.4,0.026966560427461,0.5440680443502757,-1.5675669301284132
ALDH1A2,ENSG00000128918,,2.4,0.1730894307876481,0.3979400086720376,-0.7614786151515877
MINDY2,ENSG00000128923,,3.2,0.1080715390024283,0.5185139398778875,-0.9658869913563524
IVD,ENSG00000128928,,135.9,0.5602453832952895,2.1335389083702174,-0.2515442018827223
KNSTRN,ENSG00000128944,,11.1,0.0420245849498486,1.0492180226701815,-1.3754643651681653
DUT,ENSG00000128951,,51.1,0.2614321401394735,1.7092699609758308,-0.5824749323129332
CHAC1,ENSG00000128965,,22.6,0.168084616622537,1.3560258571931227,-0.7742137304256113
CLN6,ENSG00000128973,,22.4,0.0367050578861641,1.3521825181113625,-1.4340924948832483
ARPP19,ENSG00000128989,,39.5,0.1323637052519981,1.5976951859255124,-0.8779031011086166
VPS13C,ENSG00000129003,,6.7,0.0968732183427022,0.8325089127062363,-1.0133481908054114
CALML4,ENSG00000129007,middle500,5.1,0.1968252367450129,0.7160033436347991,-0.7056986237462128
ISLR,ENSG00000129009,,8.1,0.0836463202879492,0.9138138523837168,-1.0770342662463048
THAP10,ENSG00000129028,,2.0,0.0196868836246724,0.3222192947339193,-1.7036226004971358
LOXL1,ENSG00000129038,,1.6,0.0251630578343097,0.2304489213782739,-1.5975140837017647
ACKR4,ENSG00000129048,,1.0,0.0230422379979886,0.041392685158225,-1.6355946443825995
ANAPC13,ENSG00000129055,,81.0,0.0922844996703781,1.909020854211156,-1.034400888869893
MBD4,ENSG00000129071,,35.5,0.0749545697618462,1.551449997972875,-1.1246228602237158
COPB1,ENSG00000129083,,68.8,0.1979899196677194,1.8382192219076257,-0.7031376241286521
PSMA1,ENSG00000129084,,130.0,0.1667310683754874,2.1142772965615864,-0.7777230690004576
SUMF2,ENSG00000129103,,88.7,0.7576678556610542,1.948412965778601,-0.1204638213427842
PALLD,ENSG00000129116,,23.5,0.0515733897005688,1.3729120029701063,-1.2867330484220851
SPCS3,ENSG00000129128,,40.7,0.2287820940703032,1.61066016308988,-0.6403881817712267
BBOX1,ENSG00000129151,,123.3,0.0232028073493037,2.091315159697223,-1.6325917552457685
MYOD1,ENSG00000129152,,0.0,0.0001752962059804,-1.0,-3.560199773834169
SERGEF,ENSG00000129158,,13.1,0.0429862578079262,1.1205739312058498,-1.36566122426725
KCNC1,ENSG00000129159,,0.2,0.0012001924965964,-0.5228787452803375,-2.8859923446003237
TPH1,ENSG00000129167,,0.1,0.0019850978322248,-0.6989700043360187,-2.6808735632328595
CSRP3,ENSG00000129170,,0.2,0.0002825832401538,-0.5228787452803375,-3.417274059055585
E2F8,ENSG00000129173,,0.3,0.0487705187321622,-0.3979400086720376,-1.310953051163766
DCTD,ENSG00000129187,,74.5,0.21208332819391,1.8727388274726688,-0.6732887427618808
SOX15,ENSG00000129194,,1.3,0.179738380944124,0.146128035678238,-0.7451176159764578
PIMREG,ENSG00000129195,,0.3,0.0252496370482244,-0.3979400086720376,-1.59602825444038
RPAIN,ENSG00000129197,,26.7,0.1735567151410777,1.4281347940287887,-0.7603084182712823
USP6,ENSG00000129204,,0.0,0.0192316687618316,-1.0,-1.7137306548812414
SHBG,ENSG00000129214,,59.3,1.1459425477698817,1.7737864449811935,0.0592007414696454
PLD2,ENSG00000129219,,11.9,0.083958378615185,1.0791812460476249,-1.0754189912669287
AIPL1,ENSG00000129221,bottom500,0.0,1.728844250444738e-05,-1.0,-3.930744780756051
CD68,ENSG00000129226,,146.3,4.299622635260171,2.165541076722373,0.6334404411932782
TXNDC17,ENSG00000129235,,68.4,0.8787946753820872,1.8356905714924256,-0.0560631666111633
ATP1B2,ENSG00000129244,,2.4,0.00981107804315,0.3979400086720376,-2.0038791040689525
FXR2,ENSG00000129245,,19.3,0.0338632109019083,1.287801729930226,-1.4689912580316982
KIF1C,ENSG00000129250,,42.5,0.0971256694703298,1.6294095991027189,-1.0122190577328911
MPDU1,ENSG00000129255,,103.6,0.5837728990909011,2.015778756389041,-0.2336816823928701
PHF20L1,ENSG00000129292,,12.5,0.0518021315625769,1.100370545117563,-1.2848148057959456
DNAAF11,ENSG00000129295,,1.6,0.0086566738652098,0.2304489213782739,-2.0576608249157458
CCNT1,ENSG00000129315,,7.9,0.0585449005153581,0.9030899869919436,-1.2317697461115675
PUS7L,ENSG00000129317,,3.0,0.018270670191834,0.4913616938342727,-1.7358749996383356
KRI1,ENSG00000129347,,13.1,0.129367297529705,1.1205739312058498,-0.8878399172658615
ILF3,ENSG00000129351,,30.6,0.8217130497496475,1.4871383754771863,-0.0852269667620707
SLC44A2,ENSG00000129353,,16.6,0.1824001324014902,1.2227164711475833,-0.7387368161323519
AP1M2,ENSG00000129354,,1.5,0.0037764499239709,0.2041199826559248,-2.4115658218798424
CDKN2D,ENSG00000129355,,6.8,0.0622952622338591,0.8388490907372553,-1.204848385699104
MTUS1,ENSG00000129422,,52.9,0.3030496919308068,1.724275869600789,-0.5183428687709862
KLK14,ENSG00000129437,,0.4,0.0004644586737181,-0.3010299956639812,-3.248367849014806
SIGLEC9,ENSG00000129450,middle500,5.1,0.0756781311975879,0.7160033436347991,-1.120456109282496
KLK10,ENSG00000129451,,0.2,0.0007833099152697,-0.5228787452803375,-3.0538868945231883
KLK8,ENSG00000129455,,0.0,0.0009358564568173,-1.0,-2.984700422516777
NGDN,ENSG00000129460,,29.5,0.0586225884282598,1.4712917110589383,-1.2311948094384737
RIPK3,ENSG00000129465,,1.7,0.0595721842338271,0.255272505103306,-1.2242280649992596
ADCY4,ENSG00000129467,,1.6,0.0462663984691998,0.2304489213782739,-1.3337966368128091
RAB2B,ENSG00000129472,,12.5,0.0363182279690493,1.100370545117563,-1.4386811898422098
BCL2L2,ENSG00000129473,,21.5,0.2131904116434067,1.334453751150931,-0.6710286675883426
AJUBA,ENSG00000129474,,40.5,0.1530429225638142,1.608526033577194,-0.8149030691316829
DTD2,ENSG00000129480,,7.7,0.0456190997439992,0.8920946026904804,-1.3399023298966768
PARP2,ENSG00000129484,,16.5,0.5746037010969353,1.2201080880400552,-0.2405560059969788
HEATR5A,ENSG00000129493,,8.0,0.0764155930396513,0.9084850188786496,-1.1162500513692186
FOXA1,ENSG00000129514,,21.5,0.0077244364241009,1.334453751150931,-2.1065469338732163
SNX6,ENSG00000129515,,36.4,0.035196941646706,1.5622928644564746,-1.4522629230399575
EAPP,ENSG00000129518,,46.7,0.0878326464402499,1.670245853074124,-1.0558498560230491
EGLN3,ENSG00000129521,middle500,4.8,0.1669713210463176,0.6901960800285136,-0.7770980933757474
MIS18BP1,ENSG00000129534,,3.9,0.0362440451810484,0.6020599913279624,-1.4395667363005231
NRL,ENSG00000129535,,3.6,0.4049315280559946,0.568201724066995,-0.392511169556165
RNASE1,ENSG00000129538,,54.2,0.9100332466709627,1.734799829588847,-0.0408950208023518
NEDD8,ENSG00000129559,,209.6,0.2398687294500227,2.3215984304653436,-0.6198453479222062
DAD1,ENSG00000129562,,257.2,0.8009600873176476,2.410439786210347,-0.0963349063730028
TEP1,ENSG00000129566,,6.1,0.0449335203859633,0.7923916894982538,-1.3464641017948271
EPB41L4A,ENSG00000129595,,3.1,0.0253300334025172,0.505149978319906,-1.59465306937524
CDO1,ENSG00000129596,top500,473.7,0.6356265630707868,2.6755950563867463,-0.1967296417171775
REEP5,ENSG00000129625,,116.2,0.3073898490518545,2.0655797147284485,-0.5121692167130596
ITFG1,ENSG00000129636,,42.4,0.1628789083839287,1.6283889300503116,-0.7878685953822945
QRICH2,ENSG00000129646,,2.7,0.0232863259754468,0.4471580313422192,-1.6310380011031786
FOXJ1,ENSG00000129654,,0.0,0.0305600461488682,-1.0,-1.5134271957900676
SEC14L1,ENSG00000129657,,23.7,0.1318213696341946,1.376576957056512,-0.8796848484074647
RHBDF2,ENSG00000129667,middle500,5.5,0.1495116171137269,0.7481880270062004,-0.8250346828585612
AANAT,ENSG00000129673,bottom500,0.0,0.0017952031057427,-1.0,-2.7223442405895275
ARHGEF6,ENSG00000129675,,7.9,0.0173723724974321,0.9030899869919436,-1.7576481200550942
MAP7D3,ENSG00000129680,,3.8,0.0069043662895324,0.5910646070264992,-2.154631150800586
FGF13,ENSG00000129682,,1.1,0.0080712237259174,0.0791812460476248,-2.087712898471788
ASH2L,ENSG00000129691,,22.2,0.1361402412022212,1.3483048630481609,-0.8656945961618605
TTI2,ENSG00000129696,,6.9,0.0922079459715918,0.8450980400142568,-1.0347609128085071
ART1,ENSG00000129744,bottom500,0.0,0.0002428128214207,-1.0,-3.4649429435512595
CHRNA10,ENSG00000129749,,1.6,0.0042007477752449,0.2304489213782739,-2.3664560266464085
CDKN1C,ENSG00000129757,,7.7,0.3777530731072013,0.8920946026904804,-0.422677041282457
SGO1,ENSG00000129810,,0.6,0.0210446246675349,-0.1549019599857432,-1.6748000194915518
RPS4Y1,ENSG00000129824,,162.5,0.2716236487449973,2.2111205412580492,-0.5658725622721732
VCY1B,ENSG00000129862,,0.0,3.6422577127935777e-06,-1.0,-3.9844631350385065
VCY,ENSG00000129864,,0.0,4.1279739690378895e-06,-1.0,-3.9824325816485593
CDY2B,ENSG00000129873,bottom500,0.0,3.027177146470448e-05,-1.0,-3.8851496811812583
CDH15,ENSG00000129910,,1.3,0.0002604829956205,0.146128035678238,-3.4431152166099044
KLF16,ENSG00000129911,,13.6,0.0088972045352466,1.136720567156407,-2.0458924065054425
PGAP6,ENSG00000129925,,55.9,0.5002618630925765,1.7481880270062005,-0.3007157990578067
DOHH,ENSG00000129932,,12.3,0.0738401498773103,1.0934216851622351,-1.1311196734434252
MAU2,ENSG00000129933,,14.3,0.0798855530141039,1.1583624920952498,-1.0969884481686525
SHC2,ENSG00000129946,,57.4,0.0105864837893563,1.7596678446896306,-1.9711651686996337
PLPPR3,ENSG00000129951,,0.0,0.0011749199022301,-1.0,-2.8945170992395837
INS-IGF2,ENSG00000129965,,1.0,0.0007108049427615,0.041392685158225,-3.091083612461143
ABHD17A,ENSG00000129968,,43.5,0.2505600114151963,1.639486489268586,-0.6009149448887628
LBP,ENSG00000129988,top500,1320.7,1.3552447372423178,3.120837060254737,0.1320497737637947
SYT5,ENSG00000129990,,0.1,0.1357452060894142,-0.6989700043360187,-0.8669556830145818
TNNI3,ENSG00000129991,,0.9,0.0052574038214433,0.0,-2.2710456168687534
CBFA2T3,ENSG00000129993,,4.2,0.052015105312212,0.6334684555795865,-1.2830363802909792
GAMT,ENSG00000130005,top500,610.2,1.5349113447193623,2.785543369956593,0.186111589540118
PUDP,ENSG00000130021,,9.2,0.0315026101882687,0.968482948553935,-1.5002770457503742
ERMARD,ENSG00000130023,,17.7,0.0846780974656594,1.250420002308894,-1.071716333809752
PHF10,ENSG00000130024,,45.7,0.0417907788740002,1.6608654780038692,-1.3778815647393838
PRRG3,ENSG00000130032,,0.0,0.0088756477535838,-1.0,-2.046934199501081
GALNT8,ENSG00000130035,,0.0,0.0007475255916766,-1.0,-3.071847179076354
KCNA5,ENSG00000130037,,0.2,0.0107274782854517,-0.5228787452803375,-1.9654726785764585
CRACR2A,ENSG00000130038,,0.9,0.0086809503757029,0.0,-2.0564584771933507
NXNL2,ENSG00000130045,,0.6,0.0009584233824425,-0.1549019599857432,-2.975340574382176
STARD8,ENSG00000130052,,6.1,0.0357396948549098,0.7923916894982538,-1.4456356966492263
NALF2,ENSG00000130054,,0.1,0.0012999106762867,-0.6989700043360187,-2.8538996743456075
GDPD2,ENSG00000130055,,0.0,0.0007014205845496,-1.0,-3.0961395068727553
SAT1,ENSG00000130066,top500,734.7,1.5002436523604992,2.8661691476337707,0.1761907452091377
GNL3L,ENSG00000130119,,3.7,0.0111666312784957,0.5797835966168102,-1.94820591854658
SH3BP4,ENSG00000130147,,24.5,0.0268692611942864,1.390935107103379,-1.5691309506045594
MOSPD2,ENSG00000130150,,8.9,0.0260567774230126,0.9542425094393248,-1.5824157631617373
DOCK6,ENSG00000130158,,12.6,1.294376931368863,1.1038037209559568,0.1120943153591666
ECSIT,ENSG00000130159,,44.0,0.0327334145649752,1.6444385894678386,-1.4836839497527052
LDLR,ENSG00000130164,,56.4,0.110015695262708,1.7520484478194385,-0.9581507747595828
ELOF1,ENSG00000130165,,77.1,0.3537318214698402,1.887617300335736,-0.4512031118805046
TSPAN16,ENSG00000130167,,0.0,3.682265539363526e-05,-1.0,-3.8638419852342847
ANGPTL8,ENSG00000130173,top500,408.5,4.337437368418528,2.611298362296429,0.637243229315485
