gene,upstream_bp,downstream_bp,window_length_bp,outside_n_seeds,outside_mean_retention,outside_median_retention,outside_sd_retention,outside_min_retention,outside_max_retention,outside_fraction_seeds_ge_0p7,inside_n_seeds,inside_mean_retention,inside_median_retention,inside_sd_retention,inside_min_retention,inside_max_retention,inside_fraction_seeds_ge_0p7,contains_full_minor_motif,passes_mean_criterion,passes_median_criterion
CELSR2,182.0,143.0,326.0,8,0.5718873448964306,0.5352573502444348,0.10613389345029567,0.46790014227807286,0.789555780731375,0.125,8,0.0085854096623544,0.0083364882230997,0.005789549294525632,0.001207232790726136,0.019649670967228725,0.0,True,False,False
CELSR2,182.0,144.0,327.0,8,0.5763202207949809,0.5470343834160247,0.0977362480210456,0.47696763836805073,0.7800364088391727,0.125,8,0.014314929638238437,0.013426556984252392,0.01043914711407827,0.003315756011807837,0.03388632376649371,0.0,True,False,False
CELSR2,182.0,145.0,328.0,8,0.5791574860556415,0.5606478697459136,0.10276907531926124,0.47858599282039266,0.7947648655717127,0.125,8,0.008498511293737594,0.006975307947065633,0.00678469429242055,0.0006983951085618251,0.01691982340468578,0.0,True,False,False
CELSR2,182.0,146.0,329.0,8,0.5812903752909179,0.5699452205504973,0.1028522434952826,0.4741284833702491,0.7947648655717127,0.125,8,0.008012016743895465,0.008399111363655681,0.005358354781777206,0.0006983951085618251,0.017445749197247992,0.0,True,False,False
CELSR2,182.0,147.0,330.0,8,0.5696837361887837,0.5451274169920632,0.10074645034527809,0.4741284833702491,0.7766652453699198,0.125,8,0.007984384957753294,0.006026567425860262,0.004494145241202437,0.003627457570694671,0.017445749197247992,0.0,True,False,False
CELSR2,182.0,148.0,331.0,8,0.5721241272537948,0.5495285661540761,0.09732587282240783,0.487167231048514,0.7766652453699198,0.125,8,0.011570846198446684,0.014875180287679026,0.00702497247709606,0.0027363620387869346,0.019355159715593147,0.0,True,False,False
CELSR2,182.0,149.0,332.0,8,0.5652191100812436,0.5272841728433426,0.09857848602051973,0.487098797380662,0.7885049683903196,0.125,8,0.014535265496748233,0.014875180287679026,0.007162824674975748,0.007827638274542286,0.029922619190392463,0.0,True,False,False
CELSR2,182.0,150.0,333.0,8,0.5580025868576396,0.5429149942266387,0.0802246917085184,0.4696581359802707,0.7261925516971552,0.125,8,0.012595004160916494,0.009860093437345339,0.010981679581117664,0.00010465614762816215,0.029922619190392463,0.0,True,False,False
CELSR2,182.0,151.0,334.0,8,0.557882807449057,0.5357476279961396,0.09575846686837575,0.46517166849793895,0.7614730863915138,0.125,8,0.009921522467607656,0.00881705180058353,0.007541095889910844,0.000572568924411436,0.024304807137297917,0.0,True,False,False
CELSR2,182.0,152.0,335.0,8,0.5413443355788926,0.5169910867565153,0.0985995841344854,0.4293537174312762,0.7530374124977744,0.125,8,0.0111772752263843,0.007890359274375376,0.010383085337953095,0.0014339905716570641,0.030172573419630953,0.0,True,False,False
CELSR2,182.0,153.0,336.0,8,0.539592543236978,0.5104246361152811,0.09093708201434957,0.4278695137221041,0.7343188564753301,0.125,8,0.01087041488759169,0.008561465656631824,0.0063662186651883,0.004340803761825225,0.02097762600777531,0.0,True,False,False
CELSR2,182.0,154.0,337.0,8,0.5447818643418492,0.5126279441896926,0.10189691530560804,0.42656532759529686,0.7668080292372668,0.125,8,0.009083352401568998,0.00660840921529027,0.010334511534351467,0.00028598658603708166,0.03308028472522827,0.0,True,False,False
CELSR2,182.0,155.0,338.0,8,0.5298904657180337,0.5140018404184411,0.09986231662952383,0.37732157976933867,0.7253631648491357,0.125,8,0.011693699217717015,0.012689850318161125,0.007229852796640346,0.00028598658603708166,0.01946936429679331,0.0,True,False,False
CELSR2,182.0,156.0,339.0,8,0.5311880767974528,0.5425611554186517,0.050505805788044256,0.4363160372978219,0.5854266974809602,0.0,8,0.008985521985281787,0.005625994845174419,0.009542365075171973,0.0005438243323914608,0.026424867889324005,0.0,True,False,False
CELSR2,182.0,157.0,340.0,8,0.5398757509254345,0.5312921306533649,0.08551790849588589,0.3850672954616098,0.6514308681381398,0.0,8,0.009485175356965806,0.0078020732732118556,0.00859746896762046,0.0005438243323914608,0.026393587859179495,0.0,True,False,False
CELSR2,182.0,158.0,341.0,8,0.5623385273748797,0.547214304392255,0.0965118866525207,0.4277744236093613,0.7342241411266781,0.125,8,0.012166893016909147,0.010022437624362373,0.013131892565770778,0.0005519658357846551,0.03909014895795115,0.0,True,False,False
CELSR2,182.0,159.0,342.0,8,0.5603276358663258,0.5414216910097888,0.09584414593805436,0.4277744236093613,0.7342241411266781,0.125,8,0.008810559485916516,0.0026585346115618217,0.013519918434599336,0.0005519658357846551,0.03909014895795115,0.0,True,False,False
CELSR2,182.0,160.0,343.0,8,0.5648917585455044,0.5611807066117949,0.09873074766642125,0.4318801121933716,0.765465013632788,0.125,8,0.007008834945959689,0.001669902157602834,0.009703966167063451,0.00011121219086775967,0.027333199782328607,0.0,True,False,False
CELSR2,183.0,105.0,289.0,8,0.4853758404195263,0.4706893513896404,0.10001756077516599,0.350604621322145,0.618639340953537,0.0,8,0.009614316632959396,0.009086057113749582,0.00623305236075838,0.003976696475231389,0.023512702910951668,0.0,True,False,False
CELSR2,183.0,106.0,290.0,8,0.4948883906797884,0.4680269604065652,0.09186164460101372,0.39859081859156187,0.6311893836953224,0.0,8,0.010944365921959435,0.007813039679661226,0.008108179641389468,0.001528461712094329,0.021729665409011365,0.0,True,False,False
CELSR2,183.0,107.0,291.0,8,0.520365338605838,0.4940231457283747,0.10193383730516922,0.4154324955805053,0.6700483793019198,0.0,8,0.012856072101068032,0.011508568555006447,0.008653575124143711,0.001467110345207033,0.02739754202689609,0.0,True,False,False
CELSR2,183.0,108.0,292.0,8,0.4995658757172298,0.4940231457283747,0.08238261480988812,0.4154087223318467,0.6395902963917649,0.0,8,0.01169604051606689,0.010163652768780503,0.009555961458160244,0.000295750155262515,0.02739754202689609,0.0,True,False,False
CELSR2,183.0,109.0,293.0,8,0.4744302561710031,0.4589006074650801,0.08853422022394472,0.37674169937672436,0.6350631872919803,0.0,8,0.015004346155002218,0.015400398733168813,0.010839710939802558,0.0027826728653281146,0.03154866338135034,0.0,True,False,False
CELSR2,183.0,110.0,294.0,8,0.48068014598846626,0.4767642138512058,0.08759140961394693,0.3845686113237608,0.6385069305874095,0.0,8,0.010868585405097308,0.00542681900378577,0.009939147716436917,0.0021001113635009437,0.025665436107458504,0.0,True,False,False
CELSR2,183.0,111.0,295.0,8,0.4783651152064361,0.4730074614872332,0.08468357902349752,0.38356582784176935,0.6385069305874095,0.0,8,0.008323296061604313,0.0073154020597995355,0.006699234819510877,0.0007605722780390566,0.02092851548273395,0.0,True,False,False
CELSR2,183.0,112.0,296.0,8,0.47239820886409145,0.44376373233156347,0.0948659123388374,0.36980258487456513,0.6489966509115813,0.0,8,0.01032204475457252,0.009830347724338398,0.006423306364880829,0.0027676983123270317,0.021883797041691702,0.0,True,False,False
CELSR2,183.0,113.0,297.0,8,0.4868151344560043,0.4839319598340118,0.08486443824820264,0.3701932491825786,0.6311056951870196,0.0,8,0.013462666875376466,0.011453684259624012,0.01139166106039791,0.0005408754310191502,0.0318009178536547,0.0,True,False,False
CELSR2,183.0,114.0,298.0,8,0.48460492472199707,0.4830133793514365,0.08926338062747426,0.37916035429173384,0.662923756842071,0.0,8,0.015114892649145421,0.011472206409448443,0.011436343247192449,0.0006676079780207427,0.03286306760345881,0.0,True,False,False
CELSR2,183.0,115.0,299.0,8,0.5077153568832617,0.4830133793514365,0.13816228119359064,0.37916035429173384,0.8206754939282976,0.125,8,0.013508776552466918,0.008848098510441445,0.013450740994659583,0.0008357724568483039,0.03560918301791731,0.0,True,False,False
CELSR2,183.0,116.0,300.0,8,0.48979055852367276,0.46267098578125043,0.0916104662240252,0.40814945928765145,0.684416365965464,0.0,8,0.011159434144313756,0.00848878493460875,0.009358622788418175,0.0035383963442183856,0.03286306760345881,0.0,True,False,False
CELSR2,183.0,117.0,301.0,8,0.4840463733555854,0.46213760906139756,0.09349304311704147,0.3816262214329642,0.6730610872603376,0.0,8,0.014528984021372844,0.012869451934780906,0.0114748879250329,0.0025349186341503006,0.03926358284150957,0.0,True,False,False
CELSR2,183.0,118.0,302.0,8,0.47030157497339564,0.4422933837476685,0.09630629277126547,0.3682828133418229,0.6729956894592922,0.0,8,0.010765004470186622,0.010998812765602294,0.006150120224934262,0.0022738184268636347,0.02133945005752203,0.0,True,False,False
CELSR2,183.0,119.0,303.0,8,0.4674650241788455,0.4411744865993533,0.09910361047391197,0.3556122338036562,0.6729956894592922,0.0,8,0.009312531948611362,0.00934122353928291,0.006924734511889548,0.0007713697517908186,0.02137863680964432,0.0,True,False,False
CELSR2,183.0,120.0,304.0,8,0.4753417022871215,0.44231197310296266,0.09102509786692146,0.39422076819777707,0.6729956894592922,0.0,8,0.012601621146356583,0.011096558677917045,0.009186908588044296,0.0022738184268636347,0.030038262094104914,0.0,True,False,False
CELSR2,183.0,121.0,305.0,8,0.48375819083896193,0.4693877361506823,0.08657844576102065,0.38991489294240433,0.6729956894592922,0.0,8,0.011802009626734427,0.011814465145154766,0.009552974664189664,0.0007034116849986861,0.032691273557724,0.0,True,False,False
CELSR2,183.0,122.0,306.0,8,0.47461870973187625,0.45496391554052473,0.09334895043453263,0.4009551387261918,0.6917119059181015,0.0,8,0.008895450353062639,0.0030939967538288556,0.01232242249883796,0.0007034116849986861,0.036552199014568146,0.0,True,False,False
CELSR2,183.0,123.0,307.0,8,0.47229396044801847,0.45019860275619406,0.08849975154358326,0.38262791122478607,0.6619360679777991,0.0,8,0.010344126323512833,0.007298497467118718,0.007698765369447623,0.0016699512653433797,0.02323907682926589,0.0,True,False,False
CELSR2,183.0,124.0,308.0,8,0.46725956276651226,0.43636641175785834,0.08604558396118911,0.40223628175156684,0.6591045414299265,0.0,8,0.010838193186274062,0.008851633473401422,0.008329806878744756,0.0010182088822500866,0.02077831793846679,0.0,True,False,False
CELSR2,183.0,125.0,309.0,8,0.4783739119152345,0.4518957561538473,0.08266440161502321,0.4218349798137546,0.6670223830142075,0.0,8,0.008102930018012362,0.006438346154471948,0.005758345677010347,0.0002951703597843398,0.018003633659424527,0.0,True,False,False
CELSR2,183.0,126.0,310.0,8,0.48223072334496486,0.45882327166735537,0.08148101289386007,0.4218349798137546,0.6655016539286605,0.0,8,0.00787559643593648,0.006438346154471948,0.005164931617284543,0.0009573096012926933,0.015658355257232408,0.0,True,False,False
CELSR2,183.0,127.0,311.0,8,0.4998282265315648,0.4538163222262238,0.08998988776341772,0.43968478232603403,0.6934622357591388,0.0,8,0.006969998164598927,0.005222184986800266,0.005276886642639444,0.0022960672839834654,0.017017055119975553,0.0,True,False,False
CELSR2,183.0,128.0,312.0,8,0.5040864709535235,0.475824812034236,0.08740784154569751,0.4354557934622558,0.6900810668948612,0.0,8,0.01011386378840045,0.008605521755514373,0.007992438546175542,0.0008980009709030599,0.020036353015627485,0.0,True,False,False
CELSR2,183.0,129.0,313.0,8,0.5091316943141713,0.475824812034236,0.08973785640906404,0.4259898809346052,0.6952631546042846,0.0,8,0.010181759965346036,0.01019851998327077,0.006457403427958193,0.0008923417722059694,0.020036353015627485,0.0,True,False,False
CELSR2,183.0,130.0,314.0,8,0.5247114031573563,0.4954555664953145,0.09717463627522394,0.4252151224858191,0.696088990223435,0.0,8,0.0093547562724673,0.0066983060534230665,0.007323590589097574,0.000906967394636909,0.020036353015627485,0.0,True,False,False
CELSR2,183.0,131.0,315.0,8,0.534581672209481,0.49940294394535856,0.09710574845680726,0.4252151224858191,0.7184567064749723,0.125,8,0.00932575070181808,0.0062676355583969005,0.007976910634811747,0.0004881093908912195,0.020036353015627485,0.0,True,False,False
CELSR2,183.0,132.0,316.0,8,0.5409724704919436,0.5060405974403492,0.09406022882881891,0.45329487176201044,0.7276424140083659,0.125,8,0.00727139823488104,0.008100867507013047,0.004576203772568508,0.0004881093908912195,0.013156851791341576,0.0,True,False,False
CELSR2,183.0,133.0,317.0,8,0.5288276632250056,0.5006499370842423,0.07884573849975117,0.45329487176201044,0.6881279665830213,0.0,8,0.009441274492497211,0.009514694281406284,0.00647675515652804,0.0004881093908912195,0.021966490942304403,0.0,True,False,False
CELSR2,183.0,134.0,318.0,8,0.5485362813999204,0.5245151998188562,0.08044224799845902,0.4557142384469703,0.7107936656168501,0.125,8,0.009107887857930356,0.008340001987407617,0.0084449532534416,0.00019822492540371887,0.02692469697128592,0.0,True,False,False
CELSR2,183.0,135.0,319.0,8,0.5699262127781689,0.5280678607120082,0.0973890451870477,0.472748354791588,0.7322461528842346,0.25,8,0.013645365392652441,0.016056457415801376,0.011393595828817705,5.131413436371003e-05,0.02692469697128592,0.0,True,False,False
CELSR2,183.0,136.0,320.0,8,0.571857405912135,0.5284601033395695,0.0970906338753002,0.4973887132753174,0.7435718197791754,0.25,8,0.013602529015610368,0.015940516929790798,0.008893061491141462,0.0001917800104931414,0.02430400619574415,0.0,True,False,False
CELSR2,183.0,137.0,321.0,8,0.5623064816693208,0.5210707337407903,0.08442409857899442,0.500580432505044,0.748002221673968,0.125,8,0.01247618372538508,0.010490298666984872,0.009841901284160019,0.0001619276222089602,0.029053785352340586,0.0,True,False,False
CELSR2,183.0,138.0,322.0,8,0.5639618443897506,0.5136687701554318,0.0883251187335937,0.5079208143942255,0.7424949773922227,0.125,8,0.012379698623149828,0.0121000935386927,0.009123939104050327,0.00081074419759265,0.029053785352340586,0.0,True,False,False
CELSR2,183.0,139.0,323.0,8,0.5452795701675606,0.5027322918547575,0.08922699746149458,0.47947843434322784,0.7424949773922227,0.125,8,0.00793787531515122,0.007257743522156978,0.006121314372799946,0.00081074419759265,0.018131417373750115,0.0,True,False,False
CELSR2,183.0,140.0,324.0,8,0.5646573049342295,0.5160612908249024,0.10017971171917918,0.4865064708378143,0.7424949773922227,0.125,8,0.009823506715733444,0.007159980566677255,0.0073335754382122505,0.00081074419759265,0.023121950504680557,0.0,True,False,False
CELSR2,183.0,141.0,325.0,8,0.5582279945725807,0.5092212909891222,0.09885185812632645,0.4745396361979388,0.754378288540295,0.125,8,0.008542707429703955,0.007203098764868474,0.007320503989823796,0.00045667746406123514,0.023121950504680557,0.0,True,False,False
CELSR2,183.0,142.0,326.0,8,0.5782522031157062,0.5441117025684645,0.0957445901765829,0.4986376746383499,0.7728989653529987,0.125,8,0.0070810217159530545,0.003642428547905591,0.007386533231302456,0.001030856330816648,0.019649670967228725,0.0,True,False,False
CELSR2,183.0,143.0,327.0,8,0.5772607360683953,0.5418165851939123,0.09639000631897131,0.4986376746383499,0.778261051977698,0.125,8,0.009542292713981484,0.008067524599869239,0.0075203946278433135,0.001207232790726136,0.02185787524310695,0.0,True,False,False
CELSR2,183.0,144.0,328.0,8,0.5885054475642473,0.5537373681351547,0.09785562098928721,0.5165412934032882,0.807580607691987,0.125,8,0.009850216628226233,0.009156385572045227,0.006177268523211519,0.003315756011807837,0.01796703309345294,0.0,True,False,False
CELSR2,183.0,145.0,329.0,8,0.5911251321170153,0.5606478697459136,0.08981073970335086,0.4972364049805596,0.7849722385570819,0.125,8,0.01153030651692188,0.007597454761132107,0.00849013232540524,0.0028334343676961245,0.024887948124135126,0.0,True,False,False
CELSR2,183.0,146.0,330.0,8,0.5925994795030383,0.5695780219012361,0.09018608912489026,0.5055795851756238,0.7849722385570819,0.125,8,0.010740028281722432,0.008281565360598736,0.006836477676390649,0.0029763488374352017,0.024044222930701107,0.0,True,False,False
CELSR2,183.0,147.0,331.0,8,0.577689563271553,0.549081960781755,0.08636506246708364,0.5055795851756238,0.7599952615526144,0.125,8,0.010975999604009197,0.008801630909652547,0.007514742850213264,0.0022530141648617317,0.024044222930701107,0.0,True,False,False
CELSR2,183.0,148.0,332.0,8,0.579336722715504,0.5557403884221047,0.08408785000539254,0.5055795851756238,0.7599952615526144,0.125,8,0.009802338476065181,0.005504218179270164,0.008915406084295816,0.002455612555489488,0.027039777477141983,0.0,True,False,False
CELSR2,183.0,149.0,333.0,8,0.5770011113280036,0.5509963767832073,0.09143878916262109,0.5049031623520237,0.7879426900517154,0.125,8,0.012014341448679019,0.008536206325208937,0.009874177001204349,0.002455612555489488,0.028872775720693147,0.0,True,False,False
CELSR2,183.0,150.0,334.0,8,0.5694416472440222,0.5585736627941853,0.06548786286582944,0.5024659916424591,0.7113284843200349,0.125,8,0.012913974075921705,0.009257433779420782,0.010820156818525366,0.00010465614762816215,0.028872775720693147,0.0,True,False,False
CELSR2,183.0,151.0,335.0,8,0.5684009273098992,0.5357476279961396,0.08255176957891773,0.5024659916424591,0.7535707065573551,0.125,8,0.009944081400747276,0.007603051207866505,0.009852508194204171,0.000572568924411436,0.029033786982144247,0.0,True,False,False
CELSR2,183.0,152.0,336.0,8,0.5595714597382607,0.5274336889766684,0.09154751523006555,0.49550638957090376,0.7697711341313935,0.125,8,0.013890092771777387,0.01010942105434497,0.011967569653142605,0.0014339905716570641,0.03668872170620891,0.0,True,False,False
CELSR2,183.0,153.0,337.0,8,0.5491681313121942,0.512659124463603,0.08334754984900099,0.4848691405318722,0.7392841565400919,0.125,8,0.010266009958889107,0.006821850913972361,0.008931322047527888,0.003657741995149874,0.030124217529720842,0.0,True,False,False
CELSR2,183.0,154.0,338.0,8,0.55379829177136,0.5174397487758535,0.08727859311965307,0.48840936713656885,0.7539666056399634,0.125,8,0.011732772972630798,0.007905466087546283,0.010087632121368935,0.00028598658603708166,0.029360837602525173,0.0,True,False,False
CELSR2,183.0,155.0,339.0,8,0.542427210831531,0.5140018404184411,0.09246968248630456,0.4351242970378226,0.7452530436473039,0.125,8,0.008079009408234517,0.006207974976138163,0.007492500868296178,0.00028598658603708166,0.019244676845320125,0.0,True,False,False
CELSR2,183.0,156.0,340.0,8,0.5439959834712138,0.5383176944148708,0.040805352280637586,0.49665119205147845,0.6168131026703544,0.0,8,0.007713593939668157,0.004431788461358285,0.009839868266041739,0.0002904355106493666,0.029468966119379308,0.0,True,False,False
CELSR2,183.0,157.0,341.0,8,0.5496641175269723,0.5312921306533649,0.06400078607005734,0.4598620937546734,0.6486756755537754,0.0,8,0.007508372157401046,0.005499168505731979,0.006214537286983301,0.0002904355106493666,0.019150027332881663,0.0,True,False,False
CELSR2,183.0,158.0,342.0,8,0.575417014357571,0.547214304392255,0.08112750103322941,0.4973679148621605,0.7374929347249761,0.125,8,0.01129575822442316,0.0058324164638764425,0.012061954140560915,0.001547683738605825,0.03510136762008469,0.0,True,False,False
CELSR2,183.0,159.0,343.0,8,0.5711442363211672,0.5414216910097888,0.08263473889171438,0.49310008365081387,0.7374929347249761,0.125,8,0.011287415947835297,0.007143491846050423,0.01133983769872454,0.0019101202374411208,0.03510136762008469,0.0,True,False,False
CELSR2,183.0,160.0,344.0,8,0.574293817111277,0.5611807066117949,0.08570794262285353,0.4760927489647989,0.7579079149452516,0.125,8,0.011357756769178242,0.01194451233299707,0.01056372830274488,0.00011121219086775967,0.027333199782328607,0.0,True,False,False
CELSR2,184.0,105.0,290.0,8,0.4814352461392119,0.4671786733989296,0.10194831228090792,0.3415939109509714,0.6127396891214054,0.0,8,0.009658791468954965,0.008932208636048704,0.006630231092811,0.0032688292187171785,0.023512702910951668,0.0,True,False,False
CELSR2,184.0,106.0,291.0,8,0.48921009672658317,0.4645162824158544,0.09481963541437205,0.37611556287699205,0.616760164695103,0.0,8,0.008475185393563267,0.0062916886537985744,0.005801057828839448,0.0035416939410208613,0.02137104140116183,0.0,True,False,False
CELSR2,184.0,107.0,292.0,8,0.5166053491937489,0.4897600681490032,0.1042782993543677,0.4012427221736327,0.6700483793019198,0.0,8,0.009356889997524884,0.006374084724542846,0.009619205946926206,0.00149451361485603,0.02739754202689609,0.0,True,False,False
CELSR2,184.0,108.0,293.0,8,0.4905533281199452,0.4897600681490032,0.08434256939058574,0.4012427221736327,0.625863435138676,0.0,8,0.013057118783369358,0.00804802846746151,0.01064193345266099,0.0016157512060275042,0.028186997871074964,0.0,True,False,False
CELSR2,184.0,109.0,294.0,8,0.4701861139357753,0.4570091911305354,0.09113801858003714,0.36317528426262335,0.6339805468524374,0.0,8,0.012852040529497332,0.01411330013702598,0.008232508395369695,0.0023867794819987134,0.025250162267378723,0.0,True,False,False
CELSR2,184.0,110.0,295.0,8,0.47153348929506916,0.4719139799838256,0.0879685795351692,0.36734112002633384,0.6329783800646189,0.0,8,0.014256516405682922,0.015216661644136,0.007076321822836555,0.003725981982270041,0.025250162267378723,0.0,True,False,False
CELSR2,184.0,111.0,296.0,8,0.47115148290582404,0.46721595634637747,0.08816419451843872,0.3730808102609694,0.6329783800646189,0.0,8,0.010247069198635777,0.006906157026270751,0.008531404176405799,0.0012126412939539566,0.023760675004720427,0.0,True,False,False
CELSR2,184.0,112.0,297.0,8,0.46818364868287904,0.4448006511935415,0.09925316197415822,0.36980258487456513,0.6561527217860423,0.0,8,0.011169846216556794,0.00783835474359566,0.007633689891037558,0.0044931865745002015,0.023760675004720427,0.0,True,False,False
CELSR2,184.0,113.0,298.0,8,0.48131098667312455,0.4797138946612479,0.0860724767848691,0.36851772622017304,0.628990913329423,0.0,8,0.013099198625233566,0.010557646127281894,0.012138309721577926,0.0005408754310191502,0.0318009178536547,0.0,True,False,False
CELSR2,184.0,114.0,299.0,8,0.4820139834445036,0.47960182269127755,0.0966830554419466,0.3676368769190599,0.6838872004667161,0.0,8,0.014557506820895237,0.010756340788521859,0.010574462618047278,0.006080025326663649,0.032818316284196604,0.0,True,False,False
CELSR2,184.0,115.0,300.0,8,0.5103151995753199,0.47960182269127755,0.15108313569497156,0.3676368769190599,0.8531104220418569,0.125,8,0.014057644597915829,0.007992311053129038,0.01260569021022425,0.005090127709245891,0.03560918301791731,0.0,True,False,False
CELSR2,184.0,116.0,301.0,8,0.48281582922406074,0.45925942912109147,0.09076225877517387,0.3861901179830207,0.6731213353665861,0.0,8,0.014069652451782853,0.013058690844051223,0.00906758911532859,0.0035383963442183856,0.032818316284196604,0.0,True,False,False
CELSR2,184.0,117.0,302.0,8,0.47688606187916366,0.45433675679808416,0.09790927435939646,0.35897238111623203,0.675059120061065,0.0,8,0.01382557194198131,0.011504694725848849,0.011745010332809796,0.0022937348692351313,0.03926358284150957,0.0,True,False,False
CELSR2,184.0,118.0,303.0,8,0.46596203384676843,0.44619257012459723,0.10107921996635488,0.3439954421389132,0.6755036434943819,0.0,8,0.0092504770688015,0.010998812765602294,0.007040564394020684,0.0003530676603222362,0.019353744581162503,0.0,True,False,False
CELSR2,184.0,119.0,304.0,8,0.467041138465175,0.43959257750478437,0.09847752003750622,0.3581428032868631,0.6755036434943819,0.0,8,0.009489260344096938,0.012465137363055613,0.005756453787548225,0.0007713697517908186,0.014865657992708788,0.0,True,False,False
CELSR2,184.0,120.0,305.0,8,0.47169763838289175,0.43959257750478437,0.09345902796037053,0.38923725521645824,0.6755036434943819,0.0,8,0.012511282157097755,0.011847752761512476,0.008339533051908531,0.0035840706415124946,0.030038262094104914,0.0,True,False,False
CELSR2,184.0,121.0,306.0,8,0.4771619685085467,0.4562830336581752,0.09113905174553051,0.38923725521645824,0.6755036434943819,0.0,8,0.014207419214607121,0.011534086799817735,0.01070243196782665,0.0007034116849986861,0.032691273557724,0.0,True,False,False
CELSR2,184.0,122.0,307.0,8,0.47158252628078784,0.44961033946919743,0.10228514330234058,0.3734926166683161,0.7060477491437022,0.125,8,0.011362924805712441,0.006688727111806067,0.012558384282383806,0.0007034116849986861,0.036552199014568146,0.0,True,False,False
CELSR2,184.0,123.0,308.0,8,0.4672271484308193,0.44686565090622204,0.0940992831665252,0.3734926166683161,0.6669498530222866,0.0,8,0.011656500879821646,0.009405681613076484,0.007758850025716416,0.0033899656559164934,0.02323907682926589,0.0,True,False,False
CELSR2,184.0,124.0,309.0,8,0.4640899161430093,0.43388667109119705,0.09161136051750399,0.3734926166683161,0.6658403624981438,0.0,8,0.012176256845403624,0.011390077331694828,0.0060272737588144415,0.0054746720091433596,0.02077831793846679,0.0,True,False,False
CELSR2,184.0,125.0,310.0,8,0.47566645928006634,0.4394188133125916,0.09118470364378645,0.40765169069215557,0.6834120382722204,0.0,8,0.008864787963996283,0.010268415492861168,0.00476236601246166,0.0005779505453784957,0.014244832486071125,0.0,True,False,False
CELSR2,184.0,126.0,311.0,8,0.4774890429872549,0.4412436355735431,0.08230557626876334,0.41758877925900045,0.6580015047896983,0.0,8,0.008931116598872964,0.005342447872385716,0.007575426029237091,0.002210429120633407,0.024668844406910504,0.0,True,False,False
CELSR2,184.0,127.0,312.0,8,0.49699939285913414,0.44601038152833594,0.0964768580117002,0.43968478232603403,0.7088302943532805,0.125,8,0.008173028477242503,0.006916363387175462,0.006379509618903874,0.0012528086914501834,0.017017055119975553,0.0,True,False,False
CELSR2,184.0,128.0,313.0,8,0.5015795189276264,0.4647395596971804,0.0927272006843953,0.43469328284247927,0.701092269973172,0.125,8,0.00770096162827717,0.006389546951934161,0.006180481852725892,0.0008290642336620023,0.017017055119975553,0.0,True,False,False
CELSR2,184.0,129.0,314.0,8,0.5030637957315531,0.4647395596971804,0.09486627291394445,0.4259898809346052,0.7001876480371682,0.125,8,0.007854874029260724,0.007052359681244893,0.00676264461165065,0.00015107669649776852,0.017017055119975553,0.0,True,False,False
CELSR2,184.0,130.0,315.0,8,0.524047517737423,0.4991241181918073,0.09380983608787404,0.4252151224858191,0.688614612656924,0.0,8,0.008967310490296147,0.006765208093219887,0.00674217325945806,0.0012797896474727728,0.017017055119975553,0.0,True,False,False
CELSR2,184.0,131.0,316.0,8,0.534017202906279,0.5037186297046884,0.10197329663169849,0.4252151224858191,0.7332363906254864,0.125,8,0.010319653782897467,0.010902628758889095,0.007057510783454982,0.0012797896474727728,0.019231154543878127,0.0,True,False,False
CELSR2,184.0,132.0,317.0,8,0.5396624581636132,0.5103562831996791,0.09623409255659326,0.45329487176201044,0.7330045840106065,0.125,8,0.00767056915156851,0.007415962076457579,0.005878774257239092,0.0012797896474727728,0.018097968013857185,0.0,True,False,False
CELSR2,184.0,133.0,318.0,8,0.5264272257175017,0.48327837562934045,0.09206982931727774,0.45329487176201044,0.7172425799568071,0.125,8,0.00990866549677626,0.009668518945683175,0.005901015576044401,0.0019609719376593115,0.018520388179553142,0.0,True,False,False
CELSR2,184.0,134.0,319.0,8,0.5488193388945117,0.5217549959325891,0.08063892516487091,0.4557142384469703,0.7090091926079662,0.125,8,0.011123445329977872,0.008655200453602432,0.008015327099492282,0.0045016695529117206,0.02692469697128592,0.0,True,False,False
CELSR2,184.0,135.0,320.0,8,0.5668427540566017,0.5232867227852689,0.10241439522989684,0.472748354791588,0.7388193765011482,0.25,8,0.01404532999205816,0.015462916242566665,0.01130097837851598,0.0003082454158758444,0.028060152967772818,0.0,True,False,False
CELSR2,184.0,136.0,321.0,8,0.5687436421054899,0.5206370427095457,0.10163513922851795,0.48486180561817027,0.7484937915337613,0.25,8,0.015529767019602035,0.015904089949476383,0.006510961869701415,0.006702505031358603,0.028060152967772818,0.0,True,False,False
CELSR2,184.0,137.0,322.0,8,0.5565140664554599,0.5140566771968469,0.09392150837399221,0.48486180561817027,0.765027801581881,0.125,8,0.012018512133064898,0.011744718756592797,0.009079398504213451,0.0001619276222089602,0.029053785352340586,0.0,True,False,False
CELSR2,184.0,138.0,323.0,8,0.5620419960380316,0.5097088482640706,0.09832557167127211,0.49191572604991785,0.7638767450772195,0.125,8,0.01400687310777316,0.01447083166755251,0.007689089084199137,0.004670677272901111,0.029053785352340586,0.0,True,False,False
CELSR2,184.0,139.0,324.0,8,0.548406540339559,0.4996329942588924,0.09620502776842005,0.4850252797562257,0.7638767450772195,0.125,8,0.005411337784267121,0.004079541724081682,0.004732583704490441,0.0006835994693310955,0.015233154400205047,0.0,True,False,False
